Unnamed: 0,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_doordash_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_doordash_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_apple_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_apple_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_samsara_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_samsara_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_yelp_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_yelp_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_match_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_match_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_i2c_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_i2c_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_adobe_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_adobe_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_amazon_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_amazon_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_rowan_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_rowan_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_google_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_google_ux_Score
98369,0.5358894,0.7679447,0.5326793,0.76633966,0.5341294,0.7670647,0.51002336,0.7550117,0.5657221,0.78286105,0.6257196,0.8128598,0.6048927,0.80244637,0.61614454,0.80807227,0.6735116,0.8367558,0.6833618,0.8416809
98370,0.6297213,0.81486064,0.66971594,0.83485794,0.57199705,0.7859985,0.68526375,0.8426319,0.67317677,0.8365884,0.6481839,0.8240919,0.67308617,0.8365431,0.7054729,0.8527365,0.71916044,0.8595802,0.72297215,0.8614861
98371,0.7234217,0.86171085,0.69032705,0.8451635,0.6683294,0.83416474,0.7448282,0.8724141,0.6923697,0.84618485,0.7050614,0.8525307,0.6484677,0.8242339,0.73985326,0.86992663,0.7310738,0.8655369,0.7298509,0.86492544
98372,0.7336336,0.86681676,0.69364977,0.8468249,0.6576699,0.82883495,0.6558784,0.8279392,0.73372275,0.86686134,0.82533485,0.9126674,0.76021194,0.880106,0.83428735,0.9171437,0.79651153,0.89825577,0.84772944,0.9238647
98373,0.56192183,0.7809609,0.44278526,0.72139263,0.45809487,0.7290474,0.4991006,0.7495503,0.47864348,0.7393217,0.50725275,0.75362635,0.3886659,0.69433296,0.46927404,0.734637,0.50352037,0.7517602,0.47025776,0.7351289
98374,0.69097996,0.84549,0.5998109,0.7999054,0.596009,0.7980045,0.61934316,0.8096716,0.6551279,0.82756394,0.68101954,0.8405098,0.59119666,0.7955983,0.67525494,0.8376275,0.6870518,0.8435259,0.67842495,0.8392125
98375,0.70294863,0.8514743,0.7018977,0.8509488,0.67803335,0.8390167,0.6673348,0.8336674,0.6633352,0.8316676,0.7129354,0.8564677,0.6327158,0.8163579,0.7378274,0.8689137,0.7672005,0.88360023,0.72418535,0.8620927
98376,0.69903404,0.849517,0.7325274,0.8662637,0.63747674,0.81873834,0.7084835,0.8542417,0.6834601,0.84173006,0.71570444,0.8578522,0.68145835,0.8407292,0.7538136,0.8769068,0.7591415,0.8795707,0.7472276,0.87361383
98377,0.61839795,0.809199,0.6183258,0.8091629,0.6108818,0.8054409,0.64568377,0.8228419,0.6293597,0.81467986,0.7082385,0.85411924,0.6555748,0.8277874,0.72271246,0.86135626,0.7827921,0.89139605,0.7656901,0.88284504
98378,0.6757109,0.83785546,0.68246365,0.8412318,0.598984,0.799492,0.63587344,0.8179367,0.6932825,0.84664124,0.80945826,0.9047291,0.76684624,0.8834231,0.7947651,0.89738256,0.7984885,0.89924425,0.83355105,0.9167755
98379,0.7222879,0.86114395,0.65857685,0.8292884,0.640955,0.8204775,0.67567074,0.8378354,0.7297721,0.86488605,0.85657597,0.928288,0.75365895,0.8768295,0.7977544,0.8988772,0.7907798,0.8953899,0.84675586,0.92337793
98380,0.7020266,0.8510133,0.6881208,0.8440604,0.62920785,0.8146039,0.72381675,0.8619084,0.74002874,0.87001437,0.8049204,0.9024602,0.7757726,0.8878863,0.82337314,0.91168654,0.7943318,0.8971659,0.8243193,0.9121597
98381,0.57233524,0.7861676,0.6049703,0.8024851,0.5242477,0.7621238,0.55644155,0.7782208,0.57012665,0.7850633,0.6455852,0.8227926,0.59680986,0.79840493,0.66601837,0.8330092,0.6397978,0.8198989,0.62943417,0.81471705
98382,0.6382744,0.8191372,0.6329537,0.8164768,0.60322225,0.8016111,0.63494337,0.8174717,0.6570233,0.82851166,0.7434877,0.87174386,0.70079154,0.8503958,0.7808458,0.89042294,0.77039653,0.88519824,0.7963789,0.8981894
98383,0.64460063,0.8223003,0.6648438,0.8324219,0.6150437,0.8075218,0.62846565,0.8142328,0.65792096,0.8289605,0.7154123,0.8577062,0.6462728,0.8231364,0.7079551,0.85397756,0.76080334,0.8804017,0.7156532,0.8578266
98384,0.67951256,0.83975625,0.6776781,0.83883905,0.620765,0.8103825,0.73367965,0.8668398,0.6386682,0.8193341,0.64176995,0.82088494,0.62603325,0.81301665,0.72455275,0.8622764,0.7032423,0.85162115,0.70231086,0.8511554
98385,0.71465445,0.8573272,0.66923785,0.8346189,0.63604224,0.8180211,0.6609341,0.83046705,0.7015006,0.8507503,0.8412266,0.9206133,0.7436868,0.8718434,0.80958486,0.9047924,0.80290437,0.9014522,0.84487784,0.9224389
98386,0.6538669,0.82693344,0.685632,0.842816,0.6208346,0.8104173,0.7210183,0.86050916,0.66873014,0.83436507,0.6767596,0.8383798,0.6770922,0.8385461,0.74206936,0.8710347,0.74305683,0.8715284,0.72235745,0.86117876
98387,0.4366631,0.7183316,0.47922087,0.73961043,0.48210377,0.7410519,0.5733817,0.78669083,0.44730413,0.72365206,0.45397136,0.7269857,0.41669315,0.7083466,0.49049008,0.74524504,0.45690897,0.7284545,0.46970558,0.7348528
98388,0.7610953,0.88054764,0.7113913,0.85569566,0.6820483,0.84102416,0.730448,0.865224,0.7301558,0.8650779,0.7821255,0.89106274,0.6954193,0.84770966,0.7842107,0.89210534,0.7708195,0.8854097,0.7762883,0.88814414
98389,0.71663827,0.85831916,0.6823547,0.84117734,0.6486903,0.8243451,0.657536,0.828768,0.7159487,0.85797435,0.7887083,0.89435416,0.6992853,0.84964263,0.7614067,0.88070333,0.773597,0.8867985,0.7915927,0.89579636
98390,0.629014,0.814507,0.5996882,0.7998441,0.5568963,0.77844816,0.6650216,0.8325108,0.60938436,0.80469215,0.6683904,0.8341952,0.59860426,0.7993021,0.6898109,0.84490544,0.68166924,0.8408346,0.6735892,0.8367946
98391,0.619472,0.809736,0.61111605,0.805558,0.58680195,0.793401,0.59246147,0.79623073,0.64415306,0.82207656,0.7694821,0.88474107,0.7380482,0.8690241,0.7183252,0.85916257,0.7698504,0.8849252,0.7944337,0.89721686
98392,0.5280512,0.76402557,0.5509355,0.77546775,0.50042677,0.7502134,0.5920391,0.79601955,0.48023963,0.7401198,0.5505552,0.7752776,0.50082725,0.75041366,0.61283374,0.80641687,0.6523293,0.82616466,0.604107,0.8020535
98393,0.64638716,0.82319355,0.64049655,0.82024825,0.5684775,0.78423876,0.5826466,0.7913233,0.64666617,0.8233331,0.7516598,0.87582994,0.7174754,0.8587377,0.74276423,0.8713821,0.75570154,0.8778508,0.7767337,0.8883668
98394,0.56396115,0.7819806,0.5625881,0.78129405,0.51802236,0.75901115,0.5073701,0.75368506,0.5907308,0.7953654,0.6977246,0.8488623,0.6539988,0.8269994,0.67275417,0.8363771,0.7293945,0.8646972,0.7416414,0.8708207
98395,0.7018477,0.85092384,0.5851836,0.7925918,0.6235987,0.81179935,0.5625645,0.78128225,0.6976985,0.84884924,0.8114403,0.9057201,0.68881595,0.844408,0.7553873,0.87769365,0.7035377,0.85176885,0.80806345,0.90403175
98396,0.6488125,0.82440627,0.64538574,0.8226929,0.6061148,0.80305743,0.65152663,0.82576334,0.6762044,0.8381022,0.75653815,0.8782691,0.71904284,0.8595214,0.7638235,0.88191175,0.8181752,0.9090876,0.80244255,0.9012213
98397,0.5756643,0.78783214,0.59254515,0.7962726,0.5467075,0.77335376,0.5499857,0.7749928,0.6145126,0.80725634,0.68872267,0.8443613,0.6624073,0.83120364,0.7029686,0.8514843,0.73328495,0.8666425,0.74818534,0.8740927
98398,0.66661805,0.83330905,0.5902364,0.7951182,0.5811359,0.790568,0.5526285,0.77631426,0.6892004,0.8446002,0.77036923,0.88518465,0.7357415,0.86787075,0.7084368,0.85421836,0.730019,0.8650095,0.75710857,0.8785543
98399,0.4728613,0.73643064,0.4668897,0.73344487,0.40765482,0.7038274,0.4038996,0.70194983,0.52166617,0.7608331,0.553163,0.7765815,0.5664518,0.7832259,0.51800394,0.759002,0.54301935,0.77150965,0.557883,0.7789415
98400,0.5202822,0.76014113,0.5482435,0.77412176,0.44803736,0.7240187,0.54767114,0.77383554,0.52863693,0.76431847,0.5281977,0.7640989,0.54743695,0.7737185,0.5473673,0.77368367,0.65412056,0.8270603,0.57307994,0.78654
98401,0.61432743,0.8071637,0.6269487,0.81347436,0.54336065,0.77168036,0.56808907,0.7840445,0.59453595,0.797268,0.6817956,0.8408978,0.64174163,0.8208708,0.7407952,0.87039757,0.72320116,0.8616006,0.716205,0.8581025
98402,0.70152986,0.85076493,0.7408565,0.87042826,0.6813836,0.8406918,0.690958,0.845479,0.7074889,0.85374445,0.74543923,0.87271965,0.7064865,0.85324323,0.7789806,0.8894903,0.7711691,0.8855846,0.7882209,0.89411044
