Unnamed: 0,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_doordash_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_doordash_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_apple_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_apple_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_samsara_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_samsara_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_yelp_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_yelp_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_match_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_match_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_i2c_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_i2c_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_adobe_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_adobe_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_amazon_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_amazon_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_rowan_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_rowan_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_google_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_google_ux_Score
98371,0.669536,0.834768,0.66223806,0.83111906,0.60675025,0.8033751,0.69538283,0.8476914,0.6263302,0.81316507,0.6719072,0.8359536,0.6237474,0.8118737,0.6966535,0.84832674,0.6989027,0.84945136,0.69372076,0.8468604
98372,0.70462584,0.8523129,0.69079113,0.84539557,0.59431714,0.7971586,0.6385833,0.81929165,0.70542467,0.85271233,0.7632207,0.8816104,0.7328315,0.86641574,0.78343904,0.8917195,0.7340971,0.86704856,0.7625414,0.8812707
98373,0.77060926,0.88530463,0.72251,0.861255,0.6785153,0.83925766,0.7090568,0.8545284,0.7190978,0.8595489,0.7764125,0.88820624,0.7007209,0.85036045,0.8013892,0.9006946,0.76577806,0.88288903,0.7762202,0.8881101
98374,0.7301208,0.8650604,0.7129071,0.85645354,0.6342839,0.81714195,0.69131994,0.84566,0.7095798,0.8547899,0.75763714,0.8788186,0.71381545,0.8569077,0.759845,0.8799225,0.7791097,0.88955486,0.77754694,0.88877344
98375,0.7080251,0.85401255,0.69626373,0.8481319,0.67081165,0.8354058,0.6487032,0.8243516,0.6949427,0.84747136,0.81963456,0.9098173,0.73822874,0.8691144,0.7812584,0.8906292,0.7949906,0.89749527,0.8503877,0.92519385
98376,0.6698192,0.83490956,0.6443826,0.8221913,0.5927385,0.79636925,0.6388516,0.8194258,0.6377591,0.81887954,0.71326053,0.85663027,0.65641224,0.8282061,0.6770568,0.8385284,0.72184646,0.86092323,0.717266,0.85863304
98377,0.6765657,0.8382828,0.7020573,0.8510287,0.6037815,0.80189073,0.6463653,0.82318264,0.68521655,0.8426083,0.7691903,0.88459516,0.7397299,0.86986494,0.7943016,0.8971508,0.79173565,0.8958678,0.8115771,0.90578854
98378,0.62661576,0.8133079,0.64168674,0.82084334,0.54240036,0.7712002,0.5958032,0.79790163,0.63640445,0.81820226,0.7227,0.86135,0.72405034,0.86202514,0.7231617,0.86158085,0.7298838,0.8649419,0.77558374,0.8877919
98379,0.7239058,0.8619529,0.66534543,0.8326727,0.6538907,0.82694536,0.6804051,0.84020257,0.6781019,0.83905095,0.8071706,0.9035853,0.6765084,0.8382542,0.7508869,0.87544346,0.75544643,0.8777232,0.7811961,0.89059806
98380,0.6761545,0.83807725,0.6672676,0.8336338,0.577635,0.7888175,0.6743721,0.83718604,0.6698954,0.8349477,0.7358893,0.86794466,0.70816916,0.8540846,0.7255966,0.86279833,0.74823534,0.8741177,0.7537859,0.8768929
98381,0.6647365,0.83236825,0.67169774,0.83584887,0.6194006,0.8097003,0.62012315,0.8100616,0.6164809,0.8082404,0.7277603,0.86388016,0.64391196,0.821956,0.74275017,0.8713751,0.7474551,0.87372756,0.73408484,0.8670424
98382,0.6623357,0.8311678,0.64492685,0.8224634,0.5975269,0.79876345,0.63004994,0.815025,0.6664593,0.83322966,0.7622223,0.88111115,0.7047322,0.8523661,0.7941847,0.89709234,0.755128,0.877564,0.78908134,0.89454067
98383,0.67335045,0.8366752,0.68212926,0.84106463,0.588053,0.7940265,0.6271492,0.8135746,0.6483488,0.8241744,0.72211766,0.86105883,0.6656735,0.83283675,0.7387543,0.86937714,0.73583543,0.8679177,0.7308471,0.86542356
98384,0.65822244,0.8291112,0.65223706,0.8261185,0.6066366,0.80331826,0.6824307,0.8412154,0.6161195,0.80805975,0.6183076,0.8091538,0.5989526,0.79947627,0.68529433,0.8426472,0.6892329,0.8446164,0.65893674,0.82946837
98385,0.6827739,0.8413869,0.64057976,0.82028985,0.59751064,0.7987553,0.63091016,0.8154551,0.6754921,0.837746,0.80293137,0.90146565,0.7191856,0.8595928,0.7812699,0.89063495,0.7851726,0.8925863,0.821625,0.9108125
98386,0.7155211,0.85776055,0.7191981,0.85959905,0.66465247,0.83232623,0.7232411,0.86162055,0.7164914,0.85824573,0.756552,0.878276,0.73377776,0.8668889,0.7970017,0.89850086,0.80283874,0.9014194,0.7973715,0.89868575
98387,0.6856489,0.84282446,0.6855818,0.8427909,0.6030222,0.8015111,0.67424774,0.8371239,0.70357823,0.8517891,0.7387805,0.86939025,0.6782644,0.8391322,0.73977256,0.8698863,0.696867,0.8484335,0.728112,0.864056
98388,0.7325896,0.8662948,0.72144616,0.8607231,0.6978803,0.84894013,0.71327007,0.85663503,0.6782725,0.83913624,0.7178191,0.85890955,0.6553736,0.8276868,0.73838246,0.8691912,0.74203473,0.87101734,0.73313856,0.8665693
98389,0.65520793,0.82760394,0.6284202,0.81421006,0.5757241,0.78786206,0.5666386,0.7833193,0.68217564,0.8410878,0.80150986,0.9007549,0.72951126,0.86475563,0.7362567,0.86812836,0.7614123,0.8807062,0.80451334,0.90225667
98390,0.6744157,0.83720785,0.66718465,0.8335923,0.57930183,0.7896509,0.6948315,0.84741575,0.67531645,0.8376582,0.72011435,0.8600572,0.693612,0.846806,0.72498643,0.8624932,0.7489964,0.8744982,0.75234073,0.8761704
98391,0.64692515,0.8234626,0.6107966,0.8053983,0.5765343,0.78826714,0.56885695,0.7844285,0.66000026,0.83000016,0.80875725,0.90437865,0.7491803,0.87459016,0.72748256,0.8637413,0.7626904,0.8813452,0.81897545,0.9094877
98392,0.6628814,0.8314407,0.65005374,0.82502687,0.59654295,0.7982715,0.64453816,0.8222691,0.63061434,0.81530714,0.7278583,0.86392915,0.6496578,0.82482886,0.7453041,0.87265205,0.74431944,0.8721597,0.7390734,0.8695367
98393,0.5454402,0.7727201,0.5676104,0.7838052,0.47127733,0.7356387,0.53088766,0.7654438,0.5457083,0.77285415,0.6385447,0.81927234,0.6007935,0.80039674,0.637889,0.8189445,0.66090864,0.83045435,0.6642444,0.8321222
98394,0.57832193,0.78916097,0.57807434,0.78903717,0.49730754,0.74865377,0.5295024,0.7647512,0.5982132,0.7991066,0.6832896,0.84164476,0.6926499,0.8463249,0.6694565,0.83472824,0.701174,0.850587,0.7400187,0.87000936
98395,0.7482335,0.8741168,0.7152028,0.8576014,0.65362185,0.82681096,0.6342818,0.81714094,0.7681456,0.8840728,0.86040974,0.93020487,0.78485894,0.8924295,0.8268312,0.9134156,0.75660175,0.8783009,0.83929884,0.9196494
98396,0.6037963,0.8018981,0.6064322,0.8032161,0.5292806,0.76464033,0.5841969,0.79209846,0.6132927,0.80664635,0.71862674,0.85931337,0.70437354,0.8521868,0.68947184,0.8447359,0.7262081,0.86310405,0.76138604,0.880693
98397,0.51516813,0.7575841,0.55973315,0.7798666,0.44027236,0.72013617,0.51277107,0.75638556,0.5497817,0.77489084,0.6173486,0.80867434,0.61624175,0.80812085,0.63691723,0.8184586,0.65352494,0.82676244,0.6919594,0.8459797
98398,0.68918705,0.8445935,0.65006816,0.8250341,0.5956115,0.7978058,0.5859429,0.7929715,0.7168186,0.8584093,0.7907548,0.8953774,0.7417412,0.8708706,0.7462495,0.8731247,0.74374264,0.87187135,0.77710235,0.8885512
98399,0.57053196,0.785266,0.5767624,0.7883812,0.49880433,0.74940217,0.5177189,0.75885946,0.59468,0.79734004,0.66374326,0.8318716,0.67836607,0.83918303,0.6494496,0.8247248,0.6510451,0.82552254,0.6753955,0.83769774
98400,0.68505466,0.84252733,0.6490663,0.82453316,0.6103387,0.80516934,0.6628552,0.8314276,0.6770241,0.83851206,0.7136534,0.85682666,0.67214096,0.8360705,0.7111161,0.85555804,0.7198046,0.85990226,0.713871,0.8569355
98401,0.62771606,0.81385803,0.6525671,0.8262836,0.5595015,0.77975076,0.58009094,0.7900455,0.6074697,0.80373484,0.67930627,0.83965313,0.6426902,0.8213451,0.74150515,0.8707526,0.72920966,0.86460483,0.71147376,0.85573685
98402,0.72000307,0.86000156,0.6893723,0.84468615,0.64271784,0.8213589,0.6473342,0.8236671,0.69523644,0.8476182,0.7581887,0.87909436,0.7026425,0.8513212,0.77695525,0.8884776,0.7583868,0.8791934,0.7782992,0.8891496
